skill_name	repo_spec	relative_path	discovered_from
swiftui-performance-audit	KunanonJ/codex-skills-hub	skills/swiftui-performance-audit	local ~/.claude/skills
swiftui-ui-patterns	KunanonJ/codex-skills-hub	skills/swiftui-ui-patterns	local ~/.claude/skills
swiftui-view-refactor	KunanonJ/codex-skills-hub	skills/swiftui-view-refactor	local ~/.claude/skills
talk-pipeline	KunanonJ/codex-skills-hub	skills/talk-pipeline	local ~/.claude/skills
talk-stage1-extract	KunanonJ/codex-skills-hub	skills/talk-stage1-extract	local ~/.claude/skills
talk-stage2-research	KunanonJ/codex-skills-hub	skills/talk-stage2-research	local ~/.claude/skills
talk-stage3-concepts	KunanonJ/codex-skills-hub	skills/talk-stage3-concepts	local ~/.claude/skills
talk-stage4-position	KunanonJ/codex-skills-hub	skills/talk-stage4-position	local ~/.claude/skills
talk-stage5-script	KunanonJ/codex-skills-hub	skills/talk-stage5-script	local ~/.claude/skills
talk-stage6-revision	KunanonJ/codex-skills-hub	skills/talk-stage6-revision	local ~/.claude/skills
task-observer	KunanonJ/codex-skills-hub	skills/task-observer	local ~/.claude/skills
tdd-rust	KunanonJ/codex-skills-hub	skills/tdd-rust	local ~/.claude/skills
team-assemble	KunanonJ/codex-skills-hub	skills/team-assemble	local ~/.claude/skills
team-builder	KunanonJ/codex-skills-hub	skills/team-builder	local ~/.claude/skills
tech-decision	KunanonJ/codex-skills-hub	skills/tech-decision	local ~/.claude/skills
technical-change-tracker	KunanonJ/codex-skills-hub	skills/technical-change-tracker	local ~/.claude/skills
technical-orientation	KunanonJ/codex-skills-hub	skills/technical-orientation	local ~/.claude/skills
tensorboard	KunanonJ/codex-skills-hub	skills/tensorboard	local ~/.claude/skills
tensorrt-llm	KunanonJ/codex-skills-hub	skills/tensorrt-llm	local ~/.claude/skills
terminal-ops	KunanonJ/codex-skills-hub	skills/terminal-ops	local ~/.claude/skills
testrail	KunanonJ/codex-skills-hub	skills/testrail	local ~/.claude/skills
three-layer-explain	KunanonJ/codex-skills-hub	skills/three-layer-explain	local ~/.claude/skills
time-skill	KunanonJ/codex-skills-hub	skills/time-skill	local ~/.claude/skills
timeline-report	KunanonJ/codex-skills-hub	skills/timeline-report	local ~/.claude/skills
tmux	KunanonJ/codex-skills-hub	skills/tmux	local ~/.claude/skills
token-audit	KunanonJ/codex-skills-hub	skills/token-audit	local ~/.claude/skills
token-budget-advisor	KunanonJ/codex-skills-hub	skills/token-budget-advisor	local ~/.claude/skills
tool-use-guardian	KunanonJ/codex-skills-hub	skills/tool-use-guardian	local ~/.claude/skills
torchforge-rl-training	KunanonJ/codex-skills-hub	skills/torchforge-rl-training	local ~/.claude/skills
training-llms-megatron	KunanonJ/codex-skills-hub	skills/training-llms-megatron	local ~/.claude/skills
transformer-lens-interpretability	KunanonJ/codex-skills-hub	skills/transformer-lens-interpretability	local ~/.claude/skills
transformers-js	KunanonJ/codex-skills-hub	skills/transformers-js	local ~/.claude/skills
trpc-fullstack	KunanonJ/codex-skills-hub	skills/trpc-fullstack	local ~/.claude/skills
trust-calibrator	KunanonJ/codex-skills-hub	skills/trust-calibrator	local ~/.claude/skills
ui-a11y	KunanonJ/codex-skills-hub	skills/ui-a11y	local ~/.claude/skills
ui-component	KunanonJ/codex-skills-hub	skills/ui-component	local ~/.claude/skills
ui-demo	KunanonJ/codex-skills-hub	skills/ui-demo	local ~/.claude/skills
ui-page	KunanonJ/codex-skills-hub	skills/ui-page	local ~/.claude/skills
ui-pattern	KunanonJ/codex-skills-hub	skills/ui-pattern	local ~/.claude/skills
ui-review	KunanonJ/codex-skills-hub	skills/ui-review	local ~/.claude/skills
ui-setup	KunanonJ/codex-skills-hub	skills/ui-setup	local ~/.claude/skills
ui-tokens	KunanonJ/codex-skills-hub	skills/ui-tokens	local ~/.claude/skills
unified-notifications-ops	KunanonJ/codex-skills-hub	skills/unified-notifications-ops	local ~/.claude/skills
unknown	KunanonJ/codex-skills-hub	skills/unknown	local ~/.claude/skills
unsloth	KunanonJ/codex-skills-hub	skills/unsloth	local ~/.claude/skills
use-dom	KunanonJ/codex-skills-hub	skills/use-dom	local ~/.claude/skills
use-railway	KunanonJ/codex-skills-hub	skills/use-railway	local ~/.claude/skills
using-agent-skills	KunanonJ/codex-skills-hub	skills/using-agent-skills	local ~/.claude/skills
using-ultraship	KunanonJ/codex-skills-hub	skills/using-ultraship	local ~/.claude/skills
ux-audit	KunanonJ/codex-skills-hub	skills/ux-audit	local ~/.claude/skills
ux-copy	KunanonJ/codex-skills-hub	skills/ux-copy	local ~/.claude/skills
ux-feedback	KunanonJ/codex-skills-hub	skills/ux-feedback	local ~/.claude/skills
ux-flow	KunanonJ/codex-skills-hub	skills/ux-flow	local ~/.claude/skills
ux-persuasion-engineer	KunanonJ/codex-skills-hub	skills/ux-persuasion-engineer	local ~/.claude/skills
uxui-principles	KunanonJ/codex-skills-hub	skills/uxui-principles	local ~/.claude/skills
v3-cli-modernization	KunanonJ/codex-skills-hub	skills/v3-cli-modernization	local ~/.claude/skills
v3-core-implementation	KunanonJ/codex-skills-hub	skills/v3-core-implementation	local ~/.claude/skills
v3-ddd-architecture	KunanonJ/codex-skills-hub	skills/v3-ddd-architecture	local ~/.claude/skills
v3-deep-integration	KunanonJ/codex-skills-hub	skills/v3-deep-integration	local ~/.claude/skills
v3-mcp-optimization	KunanonJ/codex-skills-hub	skills/v3-mcp-optimization	local ~/.claude/skills
v3-memory-unification	KunanonJ/codex-skills-hub	skills/v3-memory-unification	local ~/.claude/skills
v3-performance-optimization	KunanonJ/codex-skills-hub	skills/v3-performance-optimization	local ~/.claude/skills
v3-security-overhaul	KunanonJ/codex-skills-hub	skills/v3-security-overhaul	local ~/.claude/skills
v3-swarm-coordination	KunanonJ/codex-skills-hub	skills/v3-swarm-coordination	local ~/.claude/skills
vague	KunanonJ/codex-skills-hub	skills/vague	local ~/.claude/skills
verification-loop	KunanonJ/codex-skills-hub	skills/verification-loop	local ~/.claude/skills
verification-quality-assurance	KunanonJ/codex-skills-hub	skills/verification-quality-assurance	local ~/.claude/skills
verl-rl-training	KunanonJ/codex-skills-hub	skills/verl-rl-training	local ~/.claude/skills
vibe-coding	KunanonJ/codex-skills-hub	skills/vibe-coding	local ~/.claude/skills
vibers-code-review	KunanonJ/codex-skills-hub	skills/vibers-code-review	local ~/.claude/skills
viboscope	KunanonJ/codex-skills-hub	skills/viboscope	local ~/.claude/skills
video-editing	KunanonJ/codex-skills-hub	skills/video-editing	local ~/.claude/skills
viral-hook-creator	KunanonJ/codex-skills-hub	skills/viral-hook-creator	local ~/.claude/skills
visa-doc-translate	KunanonJ/codex-skills-hub	skills/visa-doc-translate	local ~/.claude/skills
visual-diff	KunanonJ/codex-skills-hub	skills/visual-diff	local ~/.claude/skills
visual-emotion-engineer	KunanonJ/codex-skills-hub	skills/visual-emotion-engineer	local ~/.claude/skills
voice-refine	KunanonJ/codex-skills-hub	skills/voice-refine	local ~/.claude/skills
vscode-extension-guide-en	KunanonJ/codex-skills-hub	skills/vscode-extension-guide-en	local ~/.claude/skills
weather-fetcher	KunanonJ/codex-skills-hub	skills/weather-fetcher	local ~/.claude/skills
weather-svg-creator	KunanonJ/codex-skills-hub	skills/weather-svg-creator	local ~/.claude/skills
weights-and-biases	KunanonJ/codex-skills-hub	skills/weights-and-biases	local ~/.claude/skills
whisper	KunanonJ/codex-skills-hub	skills/whisper	local ~/.claude/skills
windows-shell-reliability	KunanonJ/codex-skills-hub	skills/windows-shell-reliability	local ~/.claude/skills
wordpress-centric-high-seo-optimized-blogwriting-skill	KunanonJ/codex-skills-hub	skills/wordpress-centric-high-seo-optimized-blogwriting-skill	local ~/.claude/skills
worker-benchmarks	KunanonJ/codex-skills-hub	skills/worker-benchmarks	local ~/.claude/skills
worker-integration	KunanonJ/codex-skills-hub	skills/worker-integration	local ~/.claude/skills
workspace-surface-audit	KunanonJ/codex-skills-hub	skills/workspace-surface-audit	local ~/.claude/skills
wrap	KunanonJ/codex-skills-hub	skills/wrap	local ~/.claude/skills
writeup	KunanonJ/codex-skills-hub	skills/writeup	local ~/.claude/skills
x-api	KunanonJ/codex-skills-hub	skills/x-api	local ~/.claude/skills
x-writer	KunanonJ/codex-skills-hub	skills/x-writer	local ~/.claude/skills
xlsx-editor	KunanonJ/codex-skills-hub	skills/xlsx-editor	local ~/.claude/skills
xvary-stock-research	KunanonJ/codex-skills-hub	skills/xvary-stock-research	local ~/.claude/skills
yes-md	KunanonJ/codex-skills-hub	skills/yes-md	local ~/.claude/skills
youtube-digest	KunanonJ/codex-skills-hub	skills/youtube-digest	local ~/.claude/skills
zero-downtime-migration	KunanonJ/codex-skills-hub	skills/zero-downtime-migration	local ~/.claude/skills
zipai-optimizer	KunanonJ/codex-skills-hub	skills/zipai-optimizer	local ~/.claude/skills
agent-architecture-audit	affaan-m/everything-claude-code	skills/agent-architecture-audit	https://github.com/affaan-m/everything-claude-code
agentic-os	affaan-m/everything-claude-code	skills/agentic-os	https://github.com/affaan-m/everything-claude-code
angular-developer	affaan-m/everything-claude-code	skills/angular-developer	https://github.com/affaan-m/everything-claude-code
benchmark	affaan-m/everything-claude-code	skills/benchmark	https://github.com/affaan-m/everything-claude-code
benchmark-optimization-loop	affaan-m/everything-claude-code	skills/benchmark-optimization-loop	https://github.com/affaan-m/everything-claude-code
blender-motion-state-inspection	affaan-m/everything-claude-code	skills/blender-motion-state-inspection	https://github.com/affaan-m/everything-claude-code
cisco-ios-patterns	affaan-m/everything-claude-code	skills/cisco-ios-patterns	https://github.com/affaan-m/everything-claude-code
cost-tracking	affaan-m/everything-claude-code	skills/cost-tracking	https://github.com/affaan-m/everything-claude-code
data-throughput-accelerator	affaan-m/everything-claude-code	skills/data-throughput-accelerator	https://github.com/affaan-m/everything-claude-code
django-celery	affaan-m/everything-claude-code	skills/django-celery	https://github.com/affaan-m/everything-claude-code
ecc-guide	affaan-m/everything-claude-code	skills/ecc-guide	https://github.com/affaan-m/everything-claude-code
error-handling	affaan-m/everything-claude-code	skills/error-handling	https://github.com/affaan-m/everything-claude-code
fastapi-patterns	affaan-m/everything-claude-code	skills/fastapi-patterns	https://github.com/affaan-m/everything-claude-code
flox-environments	affaan-m/everything-claude-code	skills/flox-environments	https://github.com/affaan-m/everything-claude-code
frontend-a11y	affaan-m/everything-claude-code	skills/frontend-a11y	https://github.com/affaan-m/everything-claude-code
frontend-design-direction	affaan-m/everything-claude-code	skills/frontend-design-direction	https://github.com/affaan-m/everything-claude-code
fsharp-testing	affaan-m/everything-claude-code	skills/fsharp-testing	https://github.com/affaan-m/everything-claude-code
hermes-imports	affaan-m/everything-claude-code	skills/hermes-imports	https://github.com/affaan-m/everything-claude-code
homelab-network-readiness	affaan-m/everything-claude-code	skills/homelab-network-readiness	https://github.com/affaan-m/everything-claude-code
homelab-network-setup	affaan-m/everything-claude-code	skills/homelab-network-setup	https://github.com/affaan-m/everything-claude-code
homelab-pihole-dns	affaan-m/everything-claude-code	skills/homelab-pihole-dns	https://github.com/affaan-m/everything-claude-code
homelab-vlan-segmentation	affaan-m/everything-claude-code	skills/homelab-vlan-segmentation	https://github.com/affaan-m/everything-claude-code
homelab-wireguard-vpn	affaan-m/everything-claude-code	skills/homelab-wireguard-vpn	https://github.com/affaan-m/everything-claude-code
ios-icon-gen	affaan-m/everything-claude-code	skills/ios-icon-gen	https://github.com/affaan-m/everything-claude-code
ito-basket-compare	affaan-m/everything-claude-code	skills/ito-basket-compare	https://github.com/affaan-m/everything-claude-code
ito-data-atlas-agent	affaan-m/everything-claude-code	skills/ito-data-atlas-agent	https://github.com/affaan-m/everything-claude-code
ito-market-intelligence	affaan-m/everything-claude-code	skills/ito-market-intelligence	https://github.com/affaan-m/everything-claude-code
ito-trade-planner	affaan-m/everything-claude-code	skills/ito-trade-planner	https://github.com/affaan-m/everything-claude-code
latency-critical-systems	affaan-m/everything-claude-code	skills/latency-critical-systems	https://github.com/affaan-m/everything-claude-code
make-interfaces-feel-better	affaan-m/everything-claude-code	skills/make-interfaces-feel-better	https://github.com/affaan-m/everything-claude-code
marketing-campaign	affaan-m/everything-claude-code	skills/marketing-campaign	https://github.com/affaan-m/everything-claude-code
mle-workflow	affaan-m/everything-claude-code	skills/mle-workflow	https://github.com/affaan-m/everything-claude-code
motion-advanced	affaan-m/everything-claude-code	skills/motion-advanced	https://github.com/affaan-m/everything-claude-code
motion-foundations	affaan-m/everything-claude-code	skills/motion-foundations	https://github.com/affaan-m/everything-claude-code
motion-patterns	affaan-m/everything-claude-code	skills/motion-patterns	https://github.com/affaan-m/everything-claude-code
motion-ui	affaan-m/everything-claude-code	skills/motion-ui	https://github.com/affaan-m/everything-claude-code
mysql-patterns	affaan-m/everything-claude-code	skills/mysql-patterns	https://github.com/affaan-m/everything-claude-code
netmiko-ssh-automation	affaan-m/everything-claude-code	skills/netmiko-ssh-automation	https://github.com/affaan-m/everything-claude-code
network-bgp-diagnostics	affaan-m/everything-claude-code	skills/network-bgp-diagnostics	https://github.com/affaan-m/everything-claude-code
network-config-validation	affaan-m/everything-claude-code	skills/network-config-validation	https://github.com/affaan-m/everything-claude-code
network-interface-health	affaan-m/everything-claude-code	skills/network-interface-health	https://github.com/affaan-m/everything-claude-code
parallel-execution-optimizer	affaan-m/everything-claude-code	skills/parallel-execution-optimizer	https://github.com/affaan-m/everything-claude-code
plan-orchestrate	affaan-m/everything-claude-code	skills/plan-orchestrate	https://github.com/affaan-m/everything-claude-code
prediction-market-oracle-research	affaan-m/everything-claude-code	skills/prediction-market-oracle-research	https://github.com/affaan-m/everything-claude-code
prediction-market-risk-review	affaan-m/everything-claude-code	skills/prediction-market-risk-review	https://github.com/affaan-m/everything-claude-code
prisma-patterns	affaan-m/everything-claude-code	skills/prisma-patterns	https://github.com/affaan-m/everything-claude-code
production-audit	affaan-m/everything-claude-code	skills/production-audit	https://github.com/affaan-m/everything-claude-code
quarkus-patterns	affaan-m/everything-claude-code	skills/quarkus-patterns	https://github.com/affaan-m/everything-claude-code
quarkus-security	affaan-m/everything-claude-code	skills/quarkus-security	https://github.com/affaan-m/everything-claude-code
quarkus-tdd	affaan-m/everything-claude-code	skills/quarkus-tdd	https://github.com/affaan-m/everything-claude-code
quarkus-verification	affaan-m/everything-claude-code	skills/quarkus-verification	https://github.com/affaan-m/everything-claude-code
react-performance	affaan-m/everything-claude-code	skills/react-performance	https://github.com/affaan-m/everything-claude-code
react-testing	affaan-m/everything-claude-code	skills/react-testing	https://github.com/affaan-m/everything-claude-code
recsys-pipeline-architect	affaan-m/everything-claude-code	skills/recsys-pipeline-architect	https://github.com/affaan-m/everything-claude-code
recursive-decision-ledger	affaan-m/everything-claude-code	skills/recursive-decision-ledger	https://github.com/affaan-m/everything-claude-code
redis-patterns	affaan-m/everything-claude-code	skills/redis-patterns	https://github.com/affaan-m/everything-claude-code
scientific-db-pubmed-database	affaan-m/everything-claude-code	skills/scientific-db-pubmed-database	https://github.com/affaan-m/everything-claude-code
scientific-db-uspto-database	affaan-m/everything-claude-code	skills/scientific-db-uspto-database	https://github.com/affaan-m/everything-claude-code
scientific-pkg-gget	affaan-m/everything-claude-code	skills/scientific-pkg-gget	https://github.com/affaan-m/everything-claude-code
scientific-thinking-literature-review	affaan-m/everything-claude-code	skills/scientific-thinking-literature-review	https://github.com/affaan-m/everything-claude-code
scientific-thinking-scholar-evaluation	affaan-m/everything-claude-code	skills/scientific-thinking-scholar-evaluation	https://github.com/affaan-m/everything-claude-code
skill-scout	affaan-m/everything-claude-code	skills/skill-scout	https://github.com/affaan-m/everything-claude-code
social-publisher	affaan-m/everything-claude-code	skills/social-publisher	https://github.com/affaan-m/everything-claude-code
tinystruct-patterns	affaan-m/everything-claude-code	skills/tinystruct-patterns	https://github.com/affaan-m/everything-claude-code
ui-to-vue	affaan-m/everything-claude-code	skills/ui-to-vue	https://github.com/affaan-m/everything-claude-code
uncloud	affaan-m/everything-claude-code	skills/uncloud	https://github.com/affaan-m/everything-claude-code
vite-patterns	affaan-m/everything-claude-code	skills/vite-patterns	https://github.com/affaan-m/everything-claude-code
